ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000622;BTA 6,3% Mars 2026;3 009;3,000;7;6,750
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;55 000;5,500;28;9,750
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;65 000;6,500;28;9,750
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;30 000;3,163;100;7,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;30 000;3,036;100;7,500
TN45VKDAPM79;EMP NAT 2024 T4 CB TV;10 000;1,015;100;7,500
TN0008000762;BTA 8% Novembre 2030;278;0,271;100;7,500
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;293;0,287;100;7,500
TNOXRGYG8RL8;BTA 8% 24 Novembre 2025;2 146;2,230;100;7,500
TN0008000622;BTA 6,3% Mars 2026;8 871;9,000;30;8,770
TN0008000606;BTA 6,7% Avril 2028;4 954;5,000;30;8,700
TN0008000770;BTA 7,3% Decembre 2027;806;0,835;30;8,500
TN0008000606;BTA 6,7% Avril 2028;34 684;35,000;30;8,700
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;49 500;4,950;17;8,600
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 743;0,500;30;8,500
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;14 000;1,400;10;8,600
TN0008000762;BTA 8% Novembre 2030;3 592;3,500;23;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;33 198;3,500;23;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;13 000;1,300;260;8,250
TNX0K9990B08;EMP NAT 2024 T2 CB TF;25 000;2,500;260;8,250
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 486;1,000;120;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;66 396;7,000;31;8,500
TN0008000812;BTA 7,5% 13/12/2028;608;0,650;10;7,750
TN0008000812;BTA 7,5% 13/12/2028;589;0,630;8;7,500
TN0008000812;BTA 7,5% 13/12/2028;187;0,200;8;7,500
TN0008000812;BTA 7,5% 13/12/2028;4 020;4,300;8;7,500
TN0008000812;BTA 7,5% 13/12/2028;1 403;1,500;8;7,500
TN0008000812;BTA 7,5% 13/12/2028;615;0,600;10;8,230
TN0008000747;BTA 7,2% Mai 2027;2 000;2,000;330;8,020
