0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;4,93;791,75;;;;;;
Opération de Bloc;3,21;147,43;;;;;;
Cotation Electronique : Valeurs du Trésor;-;142,13;;;;;;
Cotation Electronique : Emprunts Obligataire;3,55;36,32;;;;;;
Avis d'Exécution;4,57;873,60;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
