0;1;2;3;4;5;6;7;8;9;10;11;12
;;ISIN;;;Libellé;;;Type;;;Montant (MDT);
;TNLMMWKH2EH3;BH LEASING 2024-1;Remboursement partiel;4,00;;;;;;;;
;TNLMMWKH2EH3;BH LEASING 2024-1;Paiement de coupons;2,14;;;;;;;;
