0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
;Durée;;;Emission;;;Taux Fixe;;;;Taux Variable;;;;;;;
;;;(montant nominal;;Taux plus haut;Taux plus haut;Taux plus bas;Taux plus bas;TMP;TMP;;Taux plus haut;Taux plus haut;Taux plus bas;Taux plus bas;TMP;TMP;
;en MDT);;;;;;;;;;;;;;;;;
De 1 à 30* jours;168,50;10,19;6,99;9,10;;0,00;0,00;0,00;;;;;;;;;;
De 30** à 90* jours;89,00;10,52;8,99;9,19;;0,00;0,00;0,00;;;;;;;;;;
"De 90**  à 180*jours";17,00;10,19;9,69;10,13;;0,00;0,00;0,00;;;;;;;;;;
"De 180** à 360*jours";7,00;10,19;9,99;10,02;;0,00;0,00;0,00;;;;;;;;;;
Au-delà d'1 an;5,00;9,99;9,99;9,99;;0,00;0,00;0,00;;;;;;;;;;
