ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000580;BTA 6,3% Octobre 2026;1472.0;1.501;90.0;7.99
TNGNCCQYSMR1;BTA 9.9% decembre 2033;118066.0;120.0;37.0;8.5
TNGNCCQYSMR1;BTA 9.9% decembre 2033;2953.0;2.999;62.0;8.6
TN0008000655;BTA 6,6% Mars 2027;10995.0;11.001;28.0;9.0
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;6750.0;0.7;10.0;8.99
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;3115.0;0.323;120.0;8.99
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;2893.0;0.3;30.0;7.49
TN0008000747;BTA 7,2% Mai 2027;895.0;0.899;6.0;8.99
TN0008000655;BTA 6,6% Mars 2027;500.0;0.5;30.0;8.99
TN0008000747;BTA 7,2% Mai 2027;793.0;0.835;28.0;8.99
TN0008000747;BTA 7,2% Mai 2027;950.0;1.0;29.0;8.1
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;4750.0;0.475;51.0;9.6
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;2000.0;0.2;51.0;9.6
TN0008000747;BTA 7,2% Mai 2027;4749.0;5.0;28.0;9.19
TN0008000606;BTA 6,7% Avril 2028;33198.0;35.0;28.0;9.19
