0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;5,48;195,96;;;;;;
Opération de Bloc;-;34,45;;;;;;
Cotation Electronique : Valeurs du Trésor;0,00;15,49;;;;;;
Cotation Electronique : Emprunts Obligataire;2,16;7,49;;;;;;
Avis d'Exécution;7,99;137,71;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
