0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
;;Durée;;;Emission;;;Taux Fixe;;;;Taux Variable;;;;;;
;;;;(montant;;Taux plus haut;Taux plus haut;Taux plus bas;Taux plus bas;TMP;TMP;;Taux plus haut;Taux plus haut;Taux plus bas;Taux plus bas;TMP;TMP
;;nominal en;;;;;;;;;;;;;;;;
;;MDT);;;;;;;;;;;;;;;;
;De 1 à 30* jours;0,90;8,91;8,91;8,91;;0,00;0,00;0,00;;;;;;;;;
;De 30** à 90* jours;1,00;8,41;8,41;8,41;;0,00;0,00;0,00;;;;;;;;;
;De 90** à 180* jours;0,30;12,50;11,00;11,50;;0,00;0,00;0,00;;;;;;;;;
;De 180** à 360* jours;1,15;12,25;11,50;11,90;;0,00;0,00;0,00;;;;;;;;;
;Au-delà d'1 an;0,05;11,50;11,50;11,50;;0,00;0,00;0,00;;;;;;;;;
