ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;40 000;4 000;30;8 150
TNX0K9990B08;EMP NAT 2024 T2 CB TF;30 500;3 050;10;8 750
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;4 000;0 421;95;8 490
TN0008000580;BTA 6,3% Octobre 2026;165;0 170;10;7 910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;33 198;3 500;11;8 910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;33 198;3 500;3;8 910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;145 415;15 000;10;8 910
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;84 202;8 700;16;8 910
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;106 463;11 000;16;8 910
TN0008000812;BTA 7,5% 13/12/2028;20 617;19 701;16;8 910
TN0008000580;BTA 6,3% Octobre 2026;175;0 180;10;7 910
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;50 000;5 000;11;8 990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;2 000;0 200;290;8 990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;7 500;0 750;11;8 990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;10 000;1 000;290;8 990
TN0008000663;BTA 7,5% Juillet 2032;1 041;1 100;10;8 910
TN0008000622;BTA 6,3% Mars 2026;2 000;2 000;182;9 600
TN0008000812;BTA 7,5% 13/12/2028;2 003;2 100;42;8 250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;20 000;2 000;290;8 990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;47 426;5 000;10;8 410
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3 878;0 400;91;8 410
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;19 389;2 000;7;8 910
TNGNCCQYSMR1;BTA 9.9% decembre 2033;26 874;27 739;91;8 500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;1 660;0 175;30;8 910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;66 396;7 000;25;8 910
TN0008000622;BTA 6,3% Mars 2026;4 672;4 700;330;8 000
TN0008000622;BTA 6,3% Mars 2026;6 262;6 300;330;8 000
