0;1;2;3;4;5;6;7;8;9;10;11;12
;;ISIN;;;Libellé;;;Type;;;Montant (MDT);
;TN0008000697;BTA 7% Juillet 2028;Paiement de coupons;16,61;;;;;;;;
;TNN34MAL82X0;MICROCRED 2024-1  TF;Remboursement partiel;3,86;;;;;;;;
;TNN34MAL82X0;MICROCRED 2024-1  TF;Paiement de coupons;2,12;;;;;;;;
;TNZW31OFWNB5;MICROCRED 2024-1 TV;Remboursement partiel;0,14;;;;;;;;
;TNZW31OFWNB5;MICROCRED 2024-1 TV;Paiement de coupons;0,08;;;;;;;;
