ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;11859.0;12.0;131.0;8.99
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;179700.0;18.0;31.0;8.99
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;50000.0;5.0;180.0;9.39
TNAAGB5WL0L0;BH LEASING 2024-2;4000.0;0.4;31.0;9.64
TNZW31OFWNB5;MICROCRED 2024-1 TV;7000.0;0.7;31.0;9.64
TNN34MAL82X0;MICROCRED 2024-1 TF;19000.0;1.9;31.0;9.64
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;5298.0;5.401;31.0;8.25
TNX0K9990B08;EMP NAT 2024 T2 CB TF;18600.0;2.0;20.0;8.99
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;19967.0;2.0;17.0;8.99
TN0008000812;BTA 7,5% 13/12/2028;2118.0;2.0;17.0;8.99
TN0008000622;BTA 6,3% Mars 2026;2830.0;3.0;13.0;8.99
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;10000.0;1.0;7.0;9.1
TNX0K9990B08;EMP NAT 2024 T2 CB TF;75000.0;7.5;13.0;9.1
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;10000.0;1.0;10.0;9.1
TN0008000812;BTA 7,5% 13/12/2028;424.0;0.4;60.0;9.09
TN0008000747;BTA 7,2% Mai 2027;396.0;0.4;60.0;9.09
TNX0K9990B08;EMP NAT 2024 T2 CB TF;9300.0;1.0;18.0;8.99
TN0008000812;BTA 7,5% 13/12/2028;2648.0;2.501;62.0;9.0
TN0008000580;BTA 6,3% Octobre 2026;8607.0;8.8;181.0;8.99
TN0008000622;BTA 6,3% Mars 2026;566.0;0.6;5.0;8.99
