0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
;ISIN;;;Libelle;;;;Nombre de Titres;;;Montant;;;Echéance;;;;Taux;
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;;1 487;1,499;90;;9,000;;;;;;;;;;;;
TNCR2TMAK1K8;EMP NAT 2023 T2 CB TF;;23 493;2,500;7;;8,000;;;;;;;;;;;;
TN0008000747;BTA 7,2% Mai 2027;;7 004;7,000;62;;8,750;;;;;;;;;;;;
TN0008000721;BTA 7,2% Fevrier 2027;;894;1,000;6;;8,250;;;;;;;;;;;;
TN0008000721;BTA 7,2% Fevrier 2027;;6 255;7,000;21;;8,250;;;;;;;;;;;;
TN0008000721;BTA 7,2% Fevrier 2027;;5 361;6,000;20;;8,250;;;;;;;;;;;;
