ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNNI8DD20JG6;BTCT 26 semaines 16092025;1.0;80.0;76.63;95.79
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;17531.0;1.8;3.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19479.0;2.0;90.0;9.84
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9740.0;1.0;24.0;8.99
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;2979.0;0.3;181.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;14609.0;1.5;10.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;24348.0;2.5;10.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;7792.0;0.8;10.0;8.99
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;15055.0;15.399;16.0;8.99
TN0008000663;BTA 7,5% Juillet 2032;380.0;0.4;90.0;9.84
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;83600.0;8.36;16.0;9.1
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2500.0;0.25;16.0;9.1
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;97392.0;10.0;10.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;68175.0;7.0;20.0;8.99
TNAO0T7V1X56;EMP NAT 2024 T3 CB TV;96077.0;10.0;177.0;8.99
