0;1;2;3;4;5;6;7;8;9;10;11
;SIN;;;Libellé;;;Type;;;Montant (MDT);
TNBWI945JEA5;ATL 2023-1 CB TF;Paiement de coupons;0,72;;;;;;;;
TNMA55MMDD46;ATL 2023-1 CA TF;Remboursement partiel;10,65;;;;;;;;
TNMA55MMDD46;ATL 2023-1 CA TF;Paiement de coupons;4,47;;;;;;;;
