0;1;2;3;4;5;6;7;8;9;10;11
;SIN;;;Libellé;;;Type;;;Montant (MDT);
TN0002102150;TLF 2021-1 TF;Remboursement partiel;8,00;;;;;;;;
TN0002102150;TLF 2021-1 TF;Paiement de coupons;1,55;;;;;;;;
