0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
Durée;Durée;;Nombre;;Volume en DT*;Volume en DT*;En cours en DT;En cours en DT;;Taux Moyen;;Taux plus haut %;Taux plus haut %;Taux plus bas %;Taux plus bas %;;;;;;;;;;;;;;;;;;;;
;;;;d'Opérations;Pondéré;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2024;;;2025;;;2024;;;2025;;;;;;2024;;;2025;;;2024;;;2025;;;2024;;;2025;
De 1 à 7 jours;1883;11;10 070 318 933,20;49 929 781,06;94 621 890,21;8,93;8,16;10,05;8,25;6,95;7,99;;;;;;;;;;;;;;;;;;;;;;;;
De 8 à 90 jours;10542;47;53 477 081 134,45;361 488 043,36;1 652 807 386,93;8,98;8,89;10,73;9,29;7,49;7,99;;;;;;;;;;;;;;;;;;;;;;;;
Au-delà de 90 jours;1310;11;6 563 075 260,60;46 423 093,10;1 690 813 486,38;9,50;8,90;10,53;9,10;7,56;7,70;;;;;;;;;;;;;;;;;;;;;;;;
;TOTAL :;;;13 735;;;69;;;70 110 475 328,24;;;457 840 917,52;;;3 438 242 763,52;;;;;;;;;;;;;;;;;;;
