0;1;2;3;4;5
TN0008000622;BTA 6,3% Mars 2026;947;1,000;25;7,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;19 769;2,000;90;9,840
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;49 423;5,000;32;8,990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;11 862;1,200;97;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;322 069;33,300;152;9,840
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;49 423;5,000;11;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;62 867;6,500;14;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;2 418;0,250;8;8,990
TN0008000739;BTA 7,4% Fevrier 2030;747;0,800;7;8,990
