0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;7,07;160,74;;;;;;
Opération de Bloc;-;34,45;;;;;;
Cotation Electronique : Valeurs du Trésor;1,02;13,83;;;;;;
Cotation Electronique : Emprunts Obligataire;-;2,89;;;;;;
Avis d'Exécution;2,84;109,58;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
