0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;18,05;630,73;;;;;;
Opération de Bloc;5,10;95,31;;;;;;
Cotation Electronique : Valeurs du Trésor;-;108,65;;;;;;
Cotation Electronique : Emprunts Obligataire;-;17,50;;;;;;
Avis d'Exécution;13,63;691,77;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
