0;1;2;3;4;5;6;7;8;9;10;11
;SIN;;;Libellé;;;Type;;;ontant (MDT);
TN0002102010;TUNISIE LEASING 2018-1 CB TF;Paiement de coupons;0,20;;;;;;;;
TN0002102010;TUNISIE LEASING 2018-1 CB TF;Remboursement à l’échéance;2,48;;;;;;;;
