0;1;2;3;4;5
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;49 677;5,000;20;8,990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;49 677;5,000;31;8,990
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;13 914;14,000;91;9,150
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;9 938;9,999;31;8,990
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;13 914;14,000;91;9,150
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;24 847;25,000;40;8,990
