0;1;2;3;4;5;6;7;8;9;10;11
;SIN;;;Libellé;;;Type;;;Montant (MDT);
TN0002200053;BT (AA);Dividende;94,37;;;;;;;;
TN0002400505;UBCI (AA);Dividende;24,98;;;;;;;;
TN0006550016;BH ASSURANCE (AA);Dividende;3,99;;;;;;;;
