0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;5,14;724,14;;;;;;
Opération de Bloc;-;106,23;;;;;;
Cotation Electronique : Valeurs du Trésor;0,01;111,18;;;;;;
Cotation Electronique : Emprunts Obligataire;7,24;26,35;;;;;;
Avis d'Exécution;16,59;758,62;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
