0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;7,67;352,88;;;;;;
Opération de Bloc;-;60,57;;;;;;
Cotation Electronique : Valeurs du Trésor;-;46,31;;;;;;
Cotation Electronique : Emprunts Obligataire;2,35;12,05;;;;;;
Avis d'Exécution;8,31;286,52;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
