0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;5,37;51,41;;;;;;
Opération de Bloc;-;18,64;;;;;;
Cotation Electronique : Valeurs du Trésor;0,02;6,48;;;;;;
Cotation Electronique : Emprunts Obligataire;0,00;0,35;;;;;;
Avis d'Exécution;1,49;42,82;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
