0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;6,79;719,00;;;;;;
Opération de Bloc;-;106,23;;;;;;
Cotation Electronique : Valeurs du Trésor;-;111,17;;;;;;
Cotation Electronique : Emprunts Obligataire;-;19,11;;;;;;
Avis d'Exécution;3,05;742,03;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
