0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;8,29;147,29;;;;;;
Opération de Bloc;-;34,45;;;;;;
Cotation Electronique : Valeurs du Trésor;-;10,36;;;;;;
Cotation Electronique : Emprunts Obligataire;-;2,89;;;;;;
Avis d'Exécution;5,33;101,67;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;0,00;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
