0;1;2;3;4;5;6;7;8;9;10;11
;SIN;;;Libellé;;;Type;;;Montant (MDT);
TN0002102143;TLF SUB 2020 TF;Remboursement partiel;4,00;;;;;;;;
TN0002102143;TLF SUB 2020 TF;Paiement de coupons;0,82;;;;;;;;
TN0007310550;HANNIBAL LEASE 2020-3 CA TF PP;Remboursement partiel;0,10;;;;;;;;
TN0007310550;HANNIBAL LEASE 2020-3 CA TF PP;Paiement de coupons;0,02;;;;;;;;
TN0007310568;HANNIBAL LEASE 2020-3 CB TF;Remboursement partiel;5,90;;;;;;;;
TN0007310568;HANNIBAL LEASE 2020-3 CB TF;Paiement de coupons;1,22;;;;;;;;
TNWENZQ23182;BTC 52 semaines 29012025;Remboursement à l’échéance;35,00;;;;;;;;
