0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;3,50;590,85;;;;;;
Opération de Bloc;-;90,22;;;;;;
Cotation Electronique : Valeurs du Trésor;0,01;108,64;;;;;;
Cotation Electronique : Emprunts Obligataire;-;17,48;;;;;;
Avis d'Exécution;65,87;667,26;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
