0;1;2;3;4;5
TN0008000606;BTA 6,7% Avril 2028;22 312;22,000;8;7,500
TN0008000762;BTA 8% Novembre 2030;29 766;30,650;5;9,560
TN0008000606;BTA 6,7% Avril 2028;10 141;9,999;8;7,500
