ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000606;BTA 6,7% Avril 2028;5200.0;5.5;29.0;9.84
TN0008000606;BTA 6,7% Avril 2028;1141.0;1.209;30.0;8.89
TN0008000606;BTA 6,7% Avril 2028;8496.0;9.0;30.0;9.26
TN0008000796;BTA 7,5% Janvier 2028;31589.0;31.82;30.0;9.64
TN0008000663;BTA 7,5% Juillet 2032;1617.0;1.5;60.0;9.0
TN0008000812;BTA 7,5% 13/12/2028;1586.0;1.5;60.0;9.0
TNPDPODY2398;EMP NAT 2024 T3 CC TF;76000.0;7.6;11.0;9.1
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;9700.0;0.97;11.0;9.1
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;5000.0;0.5;8.0;9.1
TN0008000721;BTA 7,2% Fevrier 2027;4151.0;4.0;302.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;83207.0;8.5;21.0;8.99
TN0008000812;BTA 7,5% 13/12/2028;530.0;0.55;8.0;8.25
TN0008000812;BTA 7,5% 13/12/2028;241.0;0.25;8.0;8.25
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3427.0;0.35;23.0;8.99
TN0008000812;BTA 7,5% 13/12/2028;270.0;0.28;8.0;8.25
TN0008000812;BTA 7,5% 13/12/2028;1300.0;1.35;8.0;8.25
TN0008000812;BTA 7,5% 13/12/2028;3369.0;3.5;8.0;8.25
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;54819.0;5.6;114.0;9.84
