0;1;2;3;4;5;6;7;8;9;10;11
;SIN;;;Libellé;;;Type;;;Montant (MDT);
TN0001300623;BTE 2011 CB TF;Remboursement partiel;0,75;;;;;;;;
TN0001300623;BTE 2011 CB TF;Paiement de coupons;0,38;;;;;;;;
TN0002101988;TUNISIE LEASING 2017-2 CB TF;Paiement de coupons;0,31;;;;;;;;
TN0002101988;TUNISIE LEASING 2017-2 CB TF;Remboursement à l’échéance;3,83;;;;;;;;
