ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNGNCCQYSMR1;BTA 9.9% decembre 2033;28910.0;29.359;61.0;9.06
TNGNCCQYSMR1;BTA 9.9% decembre 2033;18000.0;18.0;7.0;9.27
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;70000.0;7.0;12.0;9.1
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;70000.0;7.0;13.0;9.1
TNVE955M6R90;EMP NAT 2023 T3 CB TF;30000.0;3.0;90.0;8.99
TNVE955M6R90;EMP NAT 2023 T3 CB TF;40000.0;4.0;180.0;8.99
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;5000.0;0.5;90.0;9.64
TN0008000655;BTA 6,6% Mars 2027;3498.0;3.501;30.0;9.2
TN0008000655;BTA 6,6% Mars 2027;6495.0;6.5;30.0;9.2
TNVFSFLG1FH4;EMP NAT 2022 T4 CC TV;8000.0;0.8;270.0;9.0
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;21650.0;2.2;58.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;39856.0;4.05;30.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;47237.0;4.8;12.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9841.0;1.0;13.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;59046.0;6.0;15.0;8.99
TN0008000812;BTA 7,5% 13/12/2028;1162.0;1.2;16.0;8.25
TN0008000747;BTA 7,2% Mai 2027;1234.0;1.3;28.0;8.2
TN0008000622;BTA 6,3% Mars 2026;41735.0;44.124;28.0;8.99
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;499.0;0.5;359.0;8.3
TNNR35P1MXQ0;BTC 52 semaines 02052025;61187.0;60.0;9.0;8.1
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;96402.0;10.0;20.0;8.99
