0;1;2;3;4;5;6;7;8;9;10;11;12
;;ISIN;;;CFI;;;Libellé;;;ENCOURS (MDT);
;TNL8K8A9Q440;DBFTFR;BTA 9,28% 16062028;1 200,00;;;;;;;;
