ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;4913.0;0.5;20.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;9826.0;1.0;20.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;44214.0;4.5;20.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3931.0;0.4;20.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;14738.0;1.5;24.0;8.99
TN0008000622;BTA 6,3% Mars 2026;1416.0;1.5;6.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;4913.0;0.5;10.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;9826.0;1.0;90.0;9.84
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3439.0;0.35;90.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;49126.0;5.0;31.0;8.99
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;2262.0;2.301;31.0;8.25
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;18668.0;1.9;6.0;8.99
TN0008000812;BTA 7,5% 13/12/2028;5219.0;5.4;31.0;8.25
TN0008000812;BTA 7,5% 13/12/2028;435.0;0.45;10.0;7.99
TN0008000606;BTA 6,7% Avril 2028;2150.0;2.099;31.0;7.99
TN0008000606;BTA 6,7% Avril 2028;153.0;0.149;31.0;8.74
TN0008000606;BTA 6,7% Avril 2028;133.0;0.13;31.0;8.74
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;4915.0;4.999;60.0;9.12
