0;1;2;3;4;5;6;7;8;9;10;11
14/01/2025;TNNI3UPDYO12;EMP NAT 2023 T2 CA TF;2;10 415;107,008;9,910;10,638;;10,609;-;
14/01/2025;TNPSL0PEJVO7;EMP NAT 2022 T1 CA TF;1;174;1,867;10,728;10,728;;10,728;-;
