ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;34267;3,5;9;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4896;0,5;30;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9791;1,0;9;8,99
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;346;0,351;96;7,99
TN0008000739;BTA 7,4% Fevrier 2030;39567;35,999;14;8,85
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;57000;5,7;13;9,1
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;12000;1,2;12;9,1
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;12000;1,2;13;9,1
TN0008000655;BTA 6,6% Mars 2027;995;1,001;16;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9791;1,0;16;8,99
TNX0K9990B08;EMP NAT 2024 T2 CB TF;10000;1,0;36;8,85
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9791;1,0;8;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;39162;4,0;119;9,84
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2693;0,275;12;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;73428;7,5;16;8,99
