0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Date;;;Code ISIN;;;Libellé;;;Nombre;;;Nombre;;;Montant;;;Prix;;;TMP;;;;;;;
;;;;;;;;;;d'Opérations;;;de Titres;;;(mDT);;;Plus Bas;;;Plus Haut;;;PMP;;;;
29/05/2025;TNLI8MDN3K59;"EMP NAT 2024 T1 CATF";1;1 613;15,920;9,870;9,870;9,870;-;;;;;;;;;;;;;;;;;;;;
29/05/2025;TNYZO6UGUZ33;"EMP NAT 2021 T3 CBTF";1;29;2,831;97,629;97,629;97,629;-;;;;;;;;;;;;;;;;;;;;
29/05/2025;TNZBXQU5RZ91;"EMP NAT 2021 T3 CATF";1;478;4,975;10,408;10,408;10,408;-;;;;;;;;;;;;;;;;;;;;
