0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;7,43;472,27;;;;;;
Opération de Bloc;-;60,57;;;;;;
Cotation Electronique : Valeurs du Trésor;0,02;104,32;;;;;;
Cotation Electronique : Emprunts Obligataire;-;12,52;;;;;;
Avis d'Exécution;2,99;542,92;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
