ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19411.0;2.0;10.0;8.91
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;2537.0;0.261;6.0;7.41
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9706.0;1.0;17.0;8.91
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;77644.0;8.0;31.0;8.91
TN0008000739;BTA 7,4% Fevrier 2030;62048.0;56.999;94.0;8.5
TN0008000739;BTA 7,4% Fevrier 2030;15254.0;13.999;28.0;8.5
TN0008000747;BTA 7,2% Mai 2027;5912.0;6.0;31.0;8.91
