0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;4,18;737,84;;;;;;
Opération de Bloc;-;106,23;;;;;;
Cotation Electronique : Valeurs du Trésor;0,00;111,18;;;;;;
Cotation Electronique : Emprunts Obligataire;-;26,35;;;;;;
Avis d'Exécution;3,09;768,41;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
