0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;4,49;40,52;;;;;;
Opération de Bloc;-;17,13;;;;;;
Cotation Electronique : Valeurs du Trésor;0,00;6,45;;;;;;
Cotation Electronique : Emprunts Obligataire;-;0,35;;;;;;
Avis d'Exécution;2,61;38,06;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;0,00;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
