ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;17531;1,8;3;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19479;2,0;90;9,84
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9740;1,0;24;8,99
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;2979;0,3;181;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;14609;1,5;10;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;24348;2,5;10;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;7792;0,8;10;8,99
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;15055;15,399;16;8,99
TN0008000663;BTA 7,5% Juillet 2032;380;0,4;90;9,84
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;83600;8,36;16;9,1
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2500;0,25;16;9,1
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;97392;10,0;10;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;68175;7,0;20;8,99
TNAO0T7V1X56;EMP NAT 2024 T3 CB TV;96077;10,0;177;8,99
