ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TN0008000762;BTA 8% Novembre 2030;330;0,350;31;7,900
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;472;0,500;141;8,170
TN0008000721;BTA 7,2% Fevrier 2027;1 255;1,300;90;7,500
TN0008000606;BTA 6,7% Avril 2028;4 170;4,000;90;8,000
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;11 000;1,100;14;8,600
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;78 500;7,850;16;8,600
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;10 000;1,000;90;8,500
TN0008000762;BTA 8% Novembre 2030;11 060;11,001;30;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;83 741;9,000;30;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;18 609;2,000;30;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;186 089;20,000;16;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;186 089;20,000;16;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;120 958;13,000;16;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;46 523;5,000;17;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;116 306;12,500;48;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;116 306;12,500;48;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;23 262;2,500;3;8,500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;26 053;2,800;90;8,500
TN0008000812;BTA 7,5% 13/12/2028;532;0,578;8;7,500
TN0008000812;BTA 7,5% 13/12/2028;3 223;3,505;8;7,500
TN0008000812;BTA 7,5% 13/12/2028;580;0,631;8;7,500
