0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Date;;;Code ISIN;;;Libellé;;;Nombre;;;Nombre;;;Montant;;;Prix;;;TMP;;;;;;;
;;;;;;;;;;d'Opérations;;;de Titres;;;(mDT);;;Plus Bas;;;Plus Haut;;;PMP;;;;
10/02/2025;TN6DQ00JBLT7;EMP NAT 2023 T1 CA TF;1;363;3,976;10,954;10,954;10,954;-;;;;;;;;;;;;;;;;;;;;
10/02/2025;TNBDWIX8EYF6;EMP NAT 2024 T3 CA TF;1;8;0,083;10,401;10,401;10,401;-;;;;;;;;;;;;;;;;;;;;
10/02/2025;TNJ1M1ZAWYG5;EMP NAT 2022 T2 CA TF;1;80;0,808;10,101;10,101;10,101;-;;;;;;;;;;;;;;;;;;;;
10/02/2025;TNNI3UPDYO12;EMP NAT 2023 T2 CA TF;1;18;0,180;9,984;9,984;9,984;-;;;;;;;;;;;;;;;;;;;;
10/02/2025;TNSUXW7EBUQ0;EMP NAT 2021 T3 CA TV;1;100;0,974;9,740;9,740;9,740;-;;;;;;;;;;;;;;;;;;;;
