0;1;2;3;4;5;6;7;8;9;10;11
;ISIN;;;CFI;;;Libellé;;;ENCOURS (MDT);
TN632S5VO835;DBFNFR;Enda Tamweel 2025-1 CA TF;16,50;;;;;;;;
TNJUB2R91MN4;DBVNFR;Enda Tamweel 2025-1 CA TV;5,00;;;;;;;;
TNUPKQSV5F28;DBFNFR;Enda Tamweel 2025-1 CB TF;38,50;;;;;;;;
