ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000747;BTA 7,2% Mai 2027;188;0 200;22;7 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;29 154;3 000;30;8 990
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;15 000;1 500;324;9 500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19 436;2 000;90;9 840
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 718;1 000;26;8 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;6 803;0 700;35;8 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19 436;2 000;20;8 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3 402;0 350;33;8 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;87 462;9 000;30;8 990
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;45 273;46 650;15;9 000
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 718;1 000;30;8 990
TN0008000812;BTA 7,5% 13/12/2028;631;0 600;12;9 230
TN0008000721;BTA 7,2% Fevrier 2027;3 090;3 000;40;7 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;7 775;0 800;30;8 990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;60 000;6 000;16;9 100
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;8 000;0 800;16;9 100
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;5 270;5 601;30;9 590
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;4 863;5 000;12;7 500
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;778;0 800;12;7 500
TN0008000622;BTA 6,3% Mars 2026;8 490;8 300;348;8 640
