0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;4,82;340,77;;;;;;
Opération de Bloc;8,62;44,54;;;;;;
Cotation Electronique : Valeurs du Trésor;0,02;44,87;;;;;;
Cotation Electronique : Emprunts Obligataire;-;9,70;;;;;;
Avis d'Exécution;10,17;273,32;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
