0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
;ISIN;;;Libelle;;;;Nombre de Titres;;;Montant;;;Echéance;;;;Taux;
TNGNCCQYSMR1;BTA 9.9% decembre 2033;;1 400;1,400;182;;8,800;;;;;;;;;;;;
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;;55 000;5,500;13;;9,950;;;;;;;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;;49 396;5,000;22;;8,990;;;;;;;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;;14 819;1,500;20;;8,990;;;;;;;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;;9 880;1,000;30;;8,990;;;;;;;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;;7 904;0,800;30;;8,990;;;;;;;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;;6 916;0,700;10;;8,990;;;;;;;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;;14 819;1,500;30;;8,990;;;;;;;;;;;;
