0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;7,30;574,38;;;;;;
Opération de Bloc;-;87,95;;;;;;
Cotation Electronique : Valeurs du Trésor;0,02;104,46;;;;;;
Cotation Electronique : Emprunts Obligataire;1,03;13,75;;;;;;
Avis d'Exécution;6,44;578,64;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
