ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;35 000;3,500;42;8,100
TNVE955M6R90;EMP NAT 2023 T3 CB TF;35 000;3,500;42;8,100
TN0008000812;BTA 7,5% 13/12/2028;4 051;4,001;61;8,500
TNEHPA8HGPD7;BTA 9,45% 13 juillet 2035;399;0,400;44;7,250
TNN34MAL82X0;MICROCRED 2024-1 TF;7 500;0,600;90;8,750
TN0008000762;BTA 8% Novembre 2030;1 012;1,000;30;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;9 540;1,000;13;8,500
TNEHPA8HGPD7;BTA 9,45% 13 juillet 2035;503;0,499;30;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;47 697;5,000;12;8,500
TNEHPA8HGPD7;BTA 9,45% 13 juillet 2035;503;0,499;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;976;0,100;299;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;17 171;1,800;48;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4 770;0,500;30;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;19 079;2,000;30;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;14 309;1,500;35;7,000
TN0008000762;BTA 8% Novembre 2030;2 530;2,501;30;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;9 540;1,000;30;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;22 895;2,400;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;8 778;0,900;15;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;10 000;1,000;8;8,600
TNVFSFLG1FH4;EMP NAT 2022 T4 CC TV;10 000;1,000;7;8,600
TNX0K9990B08;EMP NAT 2024 T2 CB TF;67 000;6,700;14;8,600
