0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;ISIN;;;Libellé;;;Nombre d';;;Nombre de;;;Montant;;;Prix;;;Courbe des;;;;;;;;;;
;;;;;;;Opérations;;;Titres;;;(mDT);;;Plus Bas;;;Plus Haut;;;PMP;;;TMP %;;;Taux %;
TN0008000622;BTA 6,3% Mars 2026;1;4;4,01;98,72;98,72;98,72;8,08;8,52;;;;;;;;;;;;;;;;;;;;
TN0008000721;BTA 7,2% Fevrier 2027;1;1 235;1 233,55;97,48;97,48;97,48;8,85;9,08;;;;;;;;;;;;;;;;;;;;
TNOXRGYG8RL8;BTA 8% 24 Novembre 2025;1;80;83,41;99,88;99,88;99,88;8,10;8,24;;;;;;;;;;;;;;;;;;;;
