ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;4657;0,5;17;8,99
TN0008000663;BTA 7,5% Juillet 2032;281;0,3;35;7,25
TNX0K9990B08;EMP NAT 2024 T2 CB TF;31000;3,1;17;8,6
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;16000;1,6;17;8,6
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;15000;1,5;9;8,6
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;5000;0,5;9;8,6
TNPDPODY2398;EMP NAT 2024 T3 CC TF;30500;3,05;10;8,75
TNX0K9990B08;EMP NAT 2024 T2 CB TF;14863;1,5;14;8,5
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;665;0,7;126;8,0
TNX0K9990B08;EMP NAT 2024 T2 CB TF;7432;0,75;14;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;84221;8,5;14;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;108992;11,0;10;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;9909;1,0;30;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;7927;0,8;30;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;49542;5,0;10;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;9909;1,0;8;8,5
TN0008000838;EMP NAT T1 2021 CB;2500;0,25;30;9,5
