ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNYI64DBCMP4;BTC 52 semaines 11042025;0.0;0.0;0.0;0.0
TN0008000812;BTA 7,5% 13/12/2028;626.0;0.6;10.0;9.23
TNX0K9990B08;EMP NAT 2024 T2 CB TF;8000.0;0.8;14.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;85000.0;8.5;13.0;8.99
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;4000.0;0.4;23.0;8.0
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;139550.0;14.5;3.0;8.91
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;16361.0;1.7;90.0;8.41
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19249.0;2.0;3.0;8.91
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2888.0;0.3;17.0;7.41
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;963.0;0.1;9.0;7.41
