ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000655;BTA 6,6% Mars 2027;2596;2,5;46;9,0
TN0008000812;BTA 7,5% 13/12/2028;77;0,081;53;7,75
TN0008000739;BTA 7,4% Fevrier 2030;6579;6,7;20;7,55
TN0008000606;BTA 6,7% Avril 2028;198;0,2;180;7,55
TN0008000739;BTA 7,4% Fevrier 2030;2688;2,5;250;8,1
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2105;0,22;29;8,0
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;47840;5,0;11;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;28704;3,0;29;8,5
TN0008000812;BTA 7,5% 13/12/2028;8015;8,5;4;7,5
TN0008000812;BTA 7,5% 13/12/2028;2641;2,8;4;7,5
TN0008000655;BTA 6,6% Mars 2027;1039;1,001;12;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4784;0,5;12;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9568;1,0;29;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3349;0,35;90;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4784;0,5;7;8,5
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;1690;0,18;91;8,5
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;18773;2,0;20;8,5
TN0008000655;BTA 6,6% Mars 2027;416;0,401;91;8,5
