0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
;;Date;;;Code ISIN;;;Libellé;;;Nombre;;;Nombre;;;Montant;;;Prix;;;TMP;
;;;;;;;;d'Opératio;;de Titres;e Titres;(mDT);(mDT);Plus Bas;Plus Bas;Plus Haut;Plus Haut;PMP;PMP;;;;;
;;;;ns;;;;;;;;;;;;;;;;;;;;
;"15/05/2025";TNZBXQU5RZ91;EMP NAT 2021 T3 CA TF;1;125;1,303;10,424;10,424;10,424;-;;;;;;;;;;;;;;
