ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000812;BTA 7,5% 13/12/2028;4224.0;4.0;31.0;9.2
TN0008000812;BTA 7,5% 13/12/2028;6864.0;6.501;31.0;9.2
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9768.0;1.0;90.0;9.84
TN0008000747;BTA 7,2% Mai 2027;3575.0;3.786;31.0;8.89
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;40144.0;4.11;31.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;97797.0;10.0;31.0;8.99
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;12500.0;1.302;175.0;9.09
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;57000.0;5.7;14.0;9.1
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;7500.0;0.75;14.0;9.1
TNVE955M6R90;EMP NAT 2023 T3 CB TF;10000.0;1.0;180.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;24419.0;2.5;11.0;8.99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;7814.0;0.8;11.0;8.99
TN0008000739;BTA 7,4% Fevrier 2030;1631.0;1.5;342.0;8.89
