0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
;Date;;;Code ISIN;;;Libellé;;;Nombre;;;Nombre;;;Montant;;;Prix;;;TMP;
;;;;;;;d'Opératio;;de Titres;de Titres;(mDT);(mDT);Plus Bas;Plus Bas;Plus Haut;lus Haut;PMP;PMP;;;;;
;;;s;;;;;;;;;;;;;;;;;;;;
07/03/2025;TN0008000705;BTA 6,5% Juin 2025;3;300;312,511;104,170;104,170;104,170;-;;;;;;;;;;;;;;
07/03/2025;TN5WI26K4ER0;EMP NAT 2024 T2 CC TF;1;15 000;1 621,036;108,069;108,069;108,069;-;;;;;;;;;;;;;;
07/03/2025;TN6DQ00JBLT7;EMP NAT 2023 T1 CA TF;1;27 201;273,318;10,048;10,048;10,048;-;;;;;;;;;;;;;;
07/03/2025;TNGVARQJO7Y7;EMP NAT 2023 T4 CA TF;1;17 656;180,710;10,235;10,235;10,235;-;;;;;;;;;;;;;;
07/03/2025;TNNI3UPDYO12;EMP NAT 2023 T2 CA TF;1;54 284;585,037;10,777;10,777;10,777;-;;;;;;;;;;;;;;
