0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;ISIN;;;Libellé;;;Nombre d';;;Nombre de;;;Montant;;;Prix;;;Courbe des;;;;;;;;;;
;;;;;;;Opérations;;;Titres;;;(mDT);;;Plus Bas;;;Plus Haut;;;PMP;;;TMP %;;;Taux %;
TN0008000705;BTA 6,5% Juin 2025;1;28;28,76;99,00;99,00;99,00;8,76;8,75;;;;;;;;;;;;;;;;;;;;
TN0008000747;BTA 7,2% Mai 2027;1;150;149,59;95,03;95,03;95,03;9,60;9,62;;;;;;;;;;;;;;;;;;;;
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;1;11 200;11 318,31;100,41;100,41;100,41;9,83;9,83;;;;;;;;;;;;;;;;;;;;
