ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TN0008000580;BTA 6,3% Octobre 2026;2 505;2,601;5;7,400
TN0008000838;EMP NAT T1 2021 CB;12 000;1,200;31;8,100
TNPDPODY2398;EMP NAT 2024 T3 CC TF;11 000;1,100;31;8,100
TNVFSFLG1FH4;EMP NAT 2022 T4 CC TV;11 000;1,100;31;8,100
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;20 000;2,000;31;9,250
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;10 000;1,000;31;9,250
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3 000;0,300;31;9,250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;11 300;1,130;11;8,600
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;63 700;6,370;19;8,600
TN0008000762;BTA 8% Novembre 2030;11 400;11,001;20;8,500
TN0008000655;BTA 6,6% Mars 2027;518;0,500;60;8,500
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1 449;1,500;31;7,090
TN0008000721;BTA 7,2% Fevrier 2027;5 030;5,000;31;7,600
TNX0K9990B08;EMP NAT 2024 T2 CB TF;109 535;11,000;20;8,500
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;194;0,201;31;7,000
TN0008000580;BTA 6,3% Octobre 2026;1 927;2,001;20;7,500
TN0008000622;BTA 6,3% Mars 2026;502;0,499;60;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;9 958;1,000;220;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;139 408;14,000;18;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;6 473;0,650;10;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;59 747;6,000;13;8,500
TN0008000721;BTA 7,2% Fevrier 2027;2 012;2,000;31;7,600
TN0008000739;BTA 7,4% Fevrier 2030;245;0,250;31;7,000
