0;1;2;3;4;5;6;7;8;9;10;11;12
;;ISIN;;;Libellé;;;Type;;;Montant (MDT);
;TN0002102135;TUNISIE LEASING ET FACTORING 2020-1 TF;Paiement de coupons;0,70;;;;;;;;
;TN0002102135;TUNISIE LEASING ET FACTORING 2020-1 TF;Remboursement à l’échéance;6,00;;;;;;;;
;TN0007310477;Hannibal Lease Subordonne 2018-1 CB TF;Paiement de coupons;0,12;;;;;;;;
;TN0007310477;Hannibal Lease Subordonne 2018-1 CB TF;Remboursement à l’échéance;1,39;;;;;;;;
;TNHOS86FY952;BTCT 13 semaines 28052025;Remboursement à l’échéance;80,00;;;;;;;;
;TNHX4EUHLOV7;BTCT 26 semaines 28052025;Remboursement à l’échéance;6,00;;;;;;;;
