0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;5,99;765,17;;;;;;
Opération de Bloc;4,74;119,27;;;;;;
Cotation Electronique : Valeurs du Trésor;23,85;135,05;;;;;;
Cotation Electronique : Emprunts Obligataire;2,03;28,38;;;;;;
Avis d'Exécution;51,09;835,06;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
