0;1;2;3;4;5
TNC6WBFURIQ8;EMP NAT 2024 T2 CB TV;100 000;10,000;360;9,720
TN0008000721;BTA 7,2% Fevrier 2027;7 084;7,000;30;7,600
TN0008000721;BTA 7,2% Fevrier 2027;3 036;3,000;30;7,600
TN0008000721;BTA 7,2% Fevrier 2027;1 467;1,450;30;7,600
TN0008000721;BTA 7,2% Fevrier 2027;222;0,220;30;7,600
TN0008000721;BTA 7,2% Fevrier 2027;126;0,125;30;7,600
TNGNCCQYSMR1;BTA 9.9% decembre 2033;1 876;1,949;57;8,550
