ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000812;BTA 7,5% 13/12/2028;2121;2,001;28;9,0
TN0008000812;BTA 7,5% 13/12/2028;3181;3,001;149;9,0
TN0008000812;BTA 7,5% 13/12/2028;1061;1,0;10;9,23
TN0008000622;BTA 6,3% Mars 2026;1888;2,0;17;8,99
TN0008000606;BTA 6,7% Avril 2028;4022;3,93;30;8,84
TN0008000606;BTA 6,7% Avril 2028;378;0,4;39;7,5
TN0008000812;BTA 7,5% 13/12/2028;531;0,55;11;8,25
TN0008000812;BTA 7,5% 13/12/2028;242;0,25;11;8,25
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;5400;0,55;37;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;103083;10,5;14;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;982;0,1;150;8,99
TN0008000812;BTA 7,5% 13/12/2028;271;0,28;11;8,25
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;47124;4,8;10;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;18654;1,9;14;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;17181;1,75;14;8,99
TN0008000747;BTA 7,2% Mai 2027;753;0,759;30;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;6873;0,7;10;8,99
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;60000;6,0;11;9,1
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;60000;6,0;10;9,1
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;24000;2,4;9;9,1
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;15000;1,5;8;9,1
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;15000;1,5;7;9,1
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;5405;5,499;63;9,12
TNFGSJPDAWE9;ENDA TAMWEEL 2023-1 CA TV;20000;1,6;10;9,19
TN54R4G06T00;ENDA TAMWEEL 2023-1 CA TF;10000;0,8;10;9,19
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;6500;0,65;10;9,19
TNNR35P1MXQ0;BTC 52 semaines 02052025;61048;59,999;7;8,1
