0;1;2;3;4;5;6;7;8;9;10;11;12
;;ISIN;;;Libellé;;;Type;;;Montant (MDT);
;TN0007830011;ASSURANCES MAGHREBIA;Dividende;14,17;;;;;;;;
;TN4USW2FUKZ6;BTE SUB 2021-1 CB TV;Remboursement partiel;1,86;;;;;;;;
;TN4USW2FUKZ6;BTE SUB 2021-1 CB TV;Paiement de coupons;0,80;;;;;;;;
;TNDKJ8O68X14;ASSURANCES MAGHREBIA VIE SA;Dividende;9,07;;;;;;;;
;TNFWP9QV0I80;BTE SUB 2021-1 CA TF;Remboursement partiel;2,17;;;;;;;;
;TNFWP9QV0I80;BTE SUB 2021-1 CA TF;Paiement de coupons;0,41;;;;;;;;
;TNKKETMO35L3;BTE SUB 2021-1 CB TF;Remboursement partiel;0,88;;;;;;;;
;TNKKETMO35L3;BTE SUB 2021-1 CB TF;Paiement de coupons;0,34;;;;;;;;
